https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
이미 업데이트 상태입니다.
Company health data collection initiated at 2026-05-17 02:00:06.890480
Updating KRX data...
Updating between dates: 2026-05-09 / 2026-05-17
FULL rescan codes:
Total 71 items.
[0-70] ['0004V0', '0009K0', '0015S0', '002960', '003460', '004720', '004970', '005850', '006800', '009270', '009830', '010770', '011070', '012690', '0126Z0', '014820', '024740', '026150', '027050', '038530', '041920', '051600', '059210', '060370', '060850', '065650', '065660', '071320', '076610', '089590', '090080', '090710', '091580', '096530', '100250', '107600', '111110', '111380', '115440', '124560', '139130', '175250', '187220', '188260', '207940', '208370', '214430', '215790', '217330', '241710', '246960', '248170', '259960', '261520', '272210', '298020', '306620', '330730', '373110', '375500', '376900', '383930', '403490', '417010', '424870', '432320', '443060', '452260', '452280', '475230', '487360']
PARTIAL rescan codes:
Total 543 items.
[0-99] ['001530', '002820', '047820', '006120', '190510', '005870', '205470', '069960', '001940', '000230', '100120', '015890', '260930', '263750', '089470', '102940', '950200', '003670', '012630', '004100', '000950', '161000', '111710', '024800', '031430', '060720', '033320', '040300', '011330', '002240', '282330', '003550', '088130', '403870', '000250', '090850', '010130', '055550', '330590', '047810', '014470', '169330', '183300', '017250', '200880', '017800', '078890', '044490', '001040', '077500', '017900', '083310', '063080', '002020', '091810', '185750', '003650', '000120', '400760', '204270', '354320', '039980', '004970', '053080', '151860', '067570', '196170', '005290', '009970', '008730', '007160', '241560', '393890', '082640', '475430', '105630', '000680', '108230', '103590', '119610', '066620', '075580', '018250', '069620', '003120', '009680', '462510', '108320', '000860', '042520', '068790', '089980', '352820', '105560', '007280', '030000', '141000', '126340', '009770', '241820']
[100-199] ['001810', '000270', '293480', '950160', '000660', '002070', '214180', '001680', '319400', '089010', '008060', '234100', '032800', '128820', '163560', '101530', '183190', '002100', '024110', '088800', '487570', '000210', '054930', '143160', '122450', '023590', '007210', '000540', '004440', '085620', '212560', '021320', '030530', '490470', '000990', '039830', '006400', '034730', '014160', '007810', '058730', '041510', '016380', '009580', '267270', '038540', '014620', '189690', '017550', '039020', '006110', '007660', '051900', '052690', '272450', '067280', '034310', '000400', '005180', '005750', '348210', '234340', '137950', '086520', '274090', '032830', '001460', '051500', '036690', '000180', '348370', '013580', '005960', '016880', '096760', '003080', '437730', '450080', '194370', '104700', '000020', '084690', '126700', '020000', '006800', '005930', '063570', '012750', '457190', '010820', '950220', '068760', '293490', '010140', '001340', '350520', '018310', '118990', '051370', '016360']
[200-299] ['001470', '003490', '009200', '267260', '241710', '005880', '102370', '071840', '071090', '079370', '025900', '035510', '005490', '009070', '001060', '257720', '029460', '067160', '012030', '002460', '004700', '003610', '053450', '102460', '004090', '207940', '267250', '024850', '011810', '297890', '003300', '267980', '033560', '234690', '000080', '417200', '198940', '093240', '033640', '259960', '008830', '091120', '005250', '172670', '007680', '230360', '021820', '181710', '095660', '053050', '029780', '000720', '037270', '093370', '001450', '000700', '078160', '012510', '481850', '109610', '003100', '117580', '036030', '005010', '141080', '025000', '004540', '006660', '084110', '052420', '008930', '018260', '034120', '059090', '044180', '058860', '011000', '091580', '099440', '192650', '049430', '036630', '122900', '009290', '214680', '115450', '060560', '121800', '005160', '019210', '123040', '307750', '103140', '002840', '007690', '140070', '035760', '092230', '372170', '123420']
[300-399] ['412540', '215200', '037230', '307950', '000070', '009160', '007390', '005740', '214450', '062040', '011280', '249420', '008250', '024090', '290650', '007700', '050860', '058850', '006090', '043650', '378850', '271940', '061970', '119830', '015590', '383310', '215000', '035900', '064350', '095570', '001020', '001080', '094480', '484870', '475560', '008770', '007860', '005500', '024900', '068240', '004560', '033920', '014790', '322000', '078340', '036460', '458650', '131090', '0008Z0', '0126Z0', '007570', '004780', '043260', '039130', '035890', '382840', '079940', '042420', '383800', '001440', '004840', '230240', '030200', '128940', '108490', '006650', '086900', '079430', '002200', '069510', '004890', '024120', '126600', '227840', '016800', '461300', '025540', '006260', '003920', '009150', '025320', '035420', '096770', '009540', '089140', '002220', '353810', '101360', '383220', '008420', '004170', '460850', '092190', '093050', '211050', '234080', '036570', '032500', '042700', '007340']
[400-499] ['016450', '001070', '015760', '180640', '081000', '334970', '194480', '001570', '036830', '007460', '299030', '011320', '064260', '002310', '005030', '000320', '357230', '003960', '004360', '036540', '122870', '000910', '089590', '251370', '047040', '143210', '204320', '284740', '278470', '003690', '005810', '326030', '950190', '091700', '064760', '092780', '086790', '088260', '039560', '067000', '294870', '404990', '006220', '047050', '001430', '104460', '016710', '053030', '088390', '036560', '950130', '950140', '357780', '244920', '012700', '053700', '068930', '046940', '071050', '011370', '097870', '017940', '086890', '064800', '006890', '005440', '028300', '089030', '028260', '002320', '008700', '073560', '005990', '232140', '192400', '316140', '456160', '441270', '097950', '005830', '256840', '008870', '000100', '004140', '038110', '009410', '052300', '008260', '018000', '041650', '001520', '060980', '030960', '0120G0', '015860', '018670', '035720', '084440', '028100', '112040']
[500-542] ['027410', '018290', '016590', '192080', '069730', '004270', '053280', '001630', '068270', '000640', '095720', '123410', '017860', '010040', '069640', '119850', '019170', '294570', '265520', '033160', '216080', '028050', '001500', '160980', '002350', '024830', '024840', '126560', '000810', '011790', '099190', '348950', '015710', '226320', '298050', '004910', '039570', '306200', '375500', '281740', '001740', '264900', '000850']
full_rescan batch operation: 0
Financial data collection log >> 
2026-05-17 02:00:30.297391, no: 0, code 0004V0 in process
2026-05-20 02:03:35.448170, no: 12, code 009270 in process
2026-05-20 02:03:53.601066, no: 13, code 009450 in process
2026-05-20 02:04:12.770214, no: 14, code 009830 in process
2026-05-20 02:04:31.477723, no: 15, code 010770 in process
2026-05-20 02:04:55.419083, no: 16, code 011070 in process
2026-05-20 02:05:13.308989, no: 17, code 012690 in process
2026-05-20 02:05:30.780913, no: 18, code 0126Z0 in process
2026-05-20 02:05:36.793511, no: 19, code 014820 in process
2026-05-20 02:05:54.703802, no: 20, code 023760 in process
2026-05-20 02:06:03.716789, no: 21, code 024740 in process
2026-05-20 02:06:21.737662, no: 22, code 026150 in process
2026-05-20 02:06:39.809550, no: 23, code 027050 in process
2026-05-20 02:06:57.966025, no: 24, code 038530 in process
2026-05-20 02:07:15.927860, no: 25, code 041920 in process
2026-05-20 02:07:34.748492, no: 26, code 051600 in process
2026-05-20 02:07:52.902996, no: 27, code 058850 in process
2026-05-20 02:08:11.063817, no: 28, code 059210 in process
2026-05-20 02:08:29.272607, no: 29, code 060370 in process
2026-05-20 02:08:47.515941, no: 30, code 060850 in process
2026-05-20 02:08:59.897206, no: 31, code 065650 in process
2026-05-20 02:09:17.774619, no: 32, code 065660 in process
2026-05-20 02:09:35.119119, no: 33, code 071320 in process
2026-05-20 02:09:53.100137, no: 34, code 071970 in process
2026-05-20 02:10:11.525599, no: 35, code 075580 in process
2026-05-20 02:10:32.440663, no: 36, code 076610 in process
2026-05-20 02:10:50.890074, no: 37, code 089590 in process
2026-05-20 02:11:09.211918, no: 38, code 090080 in process
2026-05-20 02:11:27.561955, no: 39, code 090710 in process
2026-05-20 02:11:51.862377, no: 40, code 091580 in process
2026-05-20 02:12:10.256076, no: 41, code 096530 in process
2026-05-20 02:12:38.525619, no: 42, code 100250 in process
2026-05-20 02:12:57.058816, no: 43, code 107600 in process
2026-05-20 02:13:08.162123, no: 44, code 111110 in process
2026-05-20 02:13:24.970784, no: 45, code 111380 in process
2026-05-20 02:13:33.365556, no: 46, code 115440 in process
2026-05-20 02:13:51.078431, no: 47, code 120030 in process
2026-05-20 02:14:08.574463, no: 48, code 121890 in process
2026-05-20 02:14:26.138366, no: 49, code 124560 in process
2026-05-20 02:14:39.353792, no: 50, code 131370 in process
2026-05-20 02:14:57.629213, no: 51, code 139130 in process
2026-05-20 02:15:06.547729, no: 52, code 175250 in process
2026-05-20 02:15:22.036125, no: 53, code 187220 in process
2026-05-20 02:15:40.192660, no: 54, code 188260 in process
2026-05-20 02:15:48.562944, no: 55, code 207940 in process
2026-05-20 02:16:05.263569, no: 56, code 208370 in process
2026-05-20 02:16:23.397137, no: 57, code 210120 in process
2026-05-20 02:16:34.219484, no: 58, code 214420 in process
2026-05-20 02:16:52.280700, no: 59, code 214430 in process
2026-05-20 02:17:10.120051, no: 60, code 215790 in process
2026-05-20 02:17:26.637587, no: 61, code 217330 in process
2026-05-20 02:17:41.112270, no: 62, code 241710 in process
2026-05-20 02:17:57.791602, no: 63, code 246960 in process
2026-05-20 02:18:12.691399, no: 64, code 248170 in process
2026-05-20 02:18:30.186754, no: 65, code 259960 in process
2026-05-20 02:18:41.587867, no: 66, code 261520 in process
2026-05-20 02:18:47.572635, no: 67, code 271980 in process
2026-05-20 02:19:03.671399, no: 68, code 272210 in process
2026-05-20 02:19:17.004131, no: 69, code 298020 in process
2026-05-20 02:19:32.813825, no: 70, code 298050 in process
2026-05-20 02:19:52.651120, no: 71, code 306620 in process
2026-05-20 02:20:05.827693, no: 72, code 347700 in process
2026-05-20 02:20:17.925165, no: 73, code 347890 in process
2026-05-20 02:20:31.838401, no: 74, code 373110 in process
2026-05-20 02:20:40.642745, no: 75, code 375500 in process
2026-05-20 02:20:52.916197, no: 76, code 376900 in process
2026-05-20 02:21:02.333765, no: 77, code 383930 in process
2026-05-20 02:21:11.947761, no: 78, code 403490 in process
2026-05-20 02:21:25.712528, no: 79, code 417010 in process
2026-05-20 02:21:35.736491, no: 80, code 424870 in process
2026-05-20 02:21:42.452411, no: 81, code 432320 in process
2026-05-20 02:21:48.702611, no: 82, code 443060 in process
2026-05-20 02:21:56.591927, no: 83, code 452260 in process
2026-05-20 02:22:06.150784, no: 84, code 452280 in process
2026-05-20 02:22:14.790963, no: 85, code 475230 in process
2026-05-20 02:22:21.505204, no: 86, code 475580 in process
2026-05-20 02:22:28.797021, no: 87, code 487360 in process
partial_rescan batch operation: 0
Financial data collection log >> 
2026-05-20 02:22:43.638810, no: 0, code 189690 in process
2026-05-20 02:22:51.172079, no: 1, code 032800 in process
2026-05-20 02:22:58.769181, no: 2, code 950200 in process
----> no: 2, code 950200 currency not in KRW, skipping
2026-05-20 02:23:04.015188, no: 3, code 350520 in process
2026-05-20 02:23:09.876619, no: 4, code 348950 in process
2026-05-20 02:23:15.774800, no: 5, code 950190 in process
----> no: 5, code 950190 currency not in KRW, skipping
2026-05-20 02:23:20.996444, no: 6, code 042520 in process
2026-05-20 02:23:28.613567, no: 7, code 003610 in process
2026-05-20 02:23:36.152672, no: 8, code 030960 in process
2026-05-20 02:23:43.670187, no: 9, code 288180 in process
----> no: 9, code 288180 not in corp_code, and therefore data not available
2026-05-20 02:23:43.762334, no: 10, code 241560 in process
----> no: 10, code 241560 currency not in KRW, skipping
2026-05-20 02:23:48.962562, no: 11, code 169330 in process
2026-05-20 02:23:57.725080, no: 12, code 008870 in process
2026-05-20 02:24:10.309635, no: 13, code 050860 in process
2026-05-20 02:24:17.816467, no: 14, code 093240 in process
2026-05-20 02:24:25.391522, no: 15, code 021820 in process
2026-05-20 02:24:32.985176, no: 16, code 097870 in process
2026-05-20 02:24:40.562218, no: 17, code 084440 in process
2026-05-20 02:24:48.213207, no: 18, code 001080 in process
2026-05-20 02:24:55.723113, no: 19, code 400760 in process
2026-05-20 02:25:01.626080, no: 20, code 950220 in process
----> no: 20, code 950220 currency not in KRW, skipping
2026-05-20 02:25:06.862191, no: 21, code 950130 in process
----> no: 21, code 950130 currency not in KRW, skipping
2026-05-20 02:25:12.085210, no: 22, code 330590 in process
2026-05-20 02:25:17.932904, no: 23, code 008700 in process
----> no: 23, code 008700 currency not in KRW, skipping
2026-05-20 02:25:23.150402, no: 24, code 017250 in process
2026-05-20 02:25:30.652125, no: 25, code 404990 in process
2026-05-20 02:25:36.520923, no: 26, code 950160 in process
----> no: 26, code 950160 currency not in KRW, skipping
2026-05-20 02:25:41.715795, no: 27, code 334970 in process
2026-05-20 02:25:49.136031, no: 28, code 241820 in process
2026-05-20 02:25:56.749524, no: 29, code 088260 in process
2026-05-20 02:26:02.659569, no: 30, code 481850 in process
== Update finished ==
initiating - prices and volumes updates...
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:115: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axl = ax.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:136: UserWarning: No artists with labels found to put in legend.  Note that artists whose label start with an underscore are ignored when legend() is called with no argument.
  axrl = axr.legend(loc='upper left')
/home/andy/projects/trader/tools/dc_tools.py:146: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  ax.set_xlim(-0.5, len(x) - 0.5)
/home/andy/projects/trader/tools/dc_tools.py:147: UserWarning: Attempting to set identical low and high xlims makes transformation singular; automatically expanding.
  axr.set_xlim(-0.5, len(x) - 0.5)
0004V0 | 1/119
0009K0 | 2/119
001080 | 3/119
0010V0 | 4/119
001470 | 5/119
0015S0 | 6/119
002620 | 7/119
002960 | 8/119
003460 | 9/119
003610 | 10/119
004720 | 11/119
004970 | 12/119
005850 | 13/119
006800 | 14/119
008700 | 15/119
2026-05-20 02:28:06.738190 | 008700 | quarterly data of 008700 is empty.
008870 | 16/119
009270 | 17/119
009450 | 18/119
009830 | 19/119
010770 | 20/119
011070 | 21/119
012690 | 22/119
0126Z0 | 23/119
014820 | 24/119
017250 | 25/119
021820 | 26/119
023760 | 27/119
024740 | 28/119
026150 | 29/119
027050 | 30/119
030960 | 31/119
032800 | 32/119
038530 | 33/119
041920 | 34/119
042520 | 35/119
050860 | 36/119
051600 | 37/119
058850 | 38/119
059210 | 39/119
060370 | 40/119
060850 | 41/119
065650 | 42/119
065660 | 43/119
071320 | 44/119
071970 | 45/119
075580 | 46/119
076610 | 47/119
084440 | 48/119
088260 | 49/119
089590 | 50/119
090080 | 51/119
090710 | 52/119
091580 | 53/119
093240 | 54/119
096530 | 55/119
097870 | 56/119
100250 | 57/119
107600 | 58/119
111110 | 59/119
111380 | 60/119
115440 | 61/119
120030 | 62/119
121890 | 63/119
124560 | 64/119
131370 | 65/119
139130 | 66/119
169330 | 67/119
175250 | 68/119
187220 | 69/119
188260 | 70/119
189690 | 71/119
207940 | 72/119
208370 | 73/119
210120 | 74/119
214420 | 75/119
214430 | 76/119
215790 | 77/119
217330 | 78/119
241560 | 79/119
241710 | 80/119
241820 | 81/119
246960 | 82/119
248170 | 83/119
259960 | 84/119
261520 | 85/119
271980 | 86/119
272210 | 87/119
288180 | 88/119
2026-05-20 02:35:45.936940 | 288180 | quarterly data of 288180 is empty.
298020 | 89/119
298050 | 90/119
306620 | 91/119
330590 | 92/119
334970 | 93/119
347700 | 94/119
347890 | 95/119
348950 | 96/119
350520 | 97/119
373110 | 98/119
375500 | 99/119
376900 | 100/119
383930 | 101/119
400760 | 102/119
403490 | 103/119
404990 | 104/119
417010 | 105/119
424870 | 106/119
432320 | 107/119
2026-05-20 02:37:10.038356 | 432320 | quarterly data of 432320 is empty.
443060 | 108/119
452260 | 109/119
452280 | 110/119
475230 | 111/119
475580 | 112/119
481850 | 113/119
487360 | 114/119
950130 | 115/119
2026-05-20 02:37:39.047245 | 950130 | quarterly data of 950130 is empty.
950160 | 116/119
2026-05-20 02:37:40.237608 | 950160 | quarterly data of 950160 is empty.
950190 | 117/119
2026-05-20 02:37:41.592698 | 950190 | quarterly data of 950190 is empty.
950200 | 118/119
2026-05-20 02:37:42.787707 | 950200 | quarterly data of 950200 is empty.
950220 | 119/119
2026-05-20 02:37:43.980589 | 950220 | quarterly data of 950220 is empty.
sending incremental file list
0004V0.png
0009K0.png
001080.png
0010V0.png
001470.png
0015S0.png
002620.png
002960.png
003460.png
003610.png
004720.png
004970.png
005850.png
006800.png
008870.png
009270.png
009450.png
009830.png
010770.png
011070.png
012690.png
0126Z0.png
014820.png
017250.png
021820.png
023760.png
024740.png
026150.png
027050.png
030960.png
032800.png
038530.png
041920.png
042520.png
050860.png
051600.png
058850.png
059210.png
060370.png
060850.png
065650.png
065660.png
071320.png
071970.png
075580.png
076610.png
084440.png
088260.png
089590.png
090080.png
090710.png
091580.png
093240.png
096530.png
097870.png
100250.png
107600.png
111110.png
111380.png
115440.png
120030.png
121890.png
124560.png
131370.png
139130.png
169330.png
175250.png
187220.png
188260.png
189690.png
207940.png
208370.png
210120.png
214420.png
214430.png
215790.png
217330.png
241560.png
241710.png
241820.png
246960.png
248170.png
259960.png
261520.png
271980.png
272210.png
298020.png
298050.png
306620.png
330590.png
334970.png
347700.png
347890.png
348950.png
350520.png
373110.png
375500.png
376900.png
383930.png
400760.png
403490.png
404990.png
417010.png
424870.png
443060.png
452260.png
452280.png
475230.png
475580.png
481850.png
487360.png
df_krx.db
update_info.txt

sent 40,442,292 bytes  received 2,163 bytes  80,888,910.00 bytes/sec
total size is 1,129,179,809  speedup is 27.92
[main ad5f348] 2026-05-20 upload done from linux machine
 9 files changed, 573 insertions(+)
 rewrite data_collection/data/df_krx.feather (83%)
To https://github.com/iburn78/trader
   15f8d06..ad5f348  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   ad5f348..484b1b7  main       -> origin/main
업데이트 중 ad5f348..484b1b7
Fast-forward
 analysis/01_stockinfo.py               | 119 +++++++++++++--------------------
 data_collection/data/price_DB.feather  | Bin 20274346 -> 20286178 bytes
 data_collection/data/volume_DB.feather | Bin 28659466 -> 28672786 bytes
 tools/as_tools.py                      |   9 +++
 4 files changed, 56 insertions(+), 72 deletions(-)
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   484b1b7..c4e3138  main       -> origin/main
업데이트 중 484b1b7..c4e3138
Fast-forward
 analysis/01_stockinfo.py               | 1049 ++++++++++++++------------------
 data_collection/data/price_DB.feather  |  Bin 20286178 -> 20297034 bytes
 data_collection/data/volume_DB.feather |  Bin 28672786 -> 28685658 bytes
 tools/as_tools.py                      |    6 +
 4 files changed, 462 insertions(+), 593 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 19225 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  537,321.33 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main 3904ff4] 2026-05-22 upload done from linux machine
 5 files changed, 207 insertions(+)
 rewrite data_collection/data/df_krx.feather (83%)
To https://github.com/iburn78/trader
   c4e3138..3904ff4  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   3904ff4..f22c609  main       -> origin/main
업데이트 중 3904ff4..f22c609
Fast-forward
 analysis/00_ma_cs.py                   |  98 ++------
 analysis/01_stockinfo.py               | 426 +++++++++++++++++++++------------
 data_collection/data/price_DB.feather  | Bin 20297002 -> 20307634 bytes
 data_collection/data/volume_DB.feather | Bin 28685626 -> 28698386 bytes
 4 files changed, 287 insertions(+), 237 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 20576 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  1,611,964.00 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main 043ccc7] 2026-05-23 upload done from linux machine
 5 files changed, 134 insertions(+)
 rewrite data_collection/data/df_krx.feather (83%)
To https://github.com/iburn78/trader
   f22c609..043ccc7  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   043ccc7..805afad  main       -> origin/main
업데이트 중 043ccc7..805afad
Fast-forward
 analysis/00_ma_cs.py                   |   9 +++++----
 data_collection/data/price_DB.feather  | Bin 20307602 -> 20307634 bytes
 data_collection/data/volume_DB.feather | Bin 28698354 -> 28698386 bytes
 3 files changed, 5 insertions(+), 4 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 22033 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  1,611,964.00 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main a7a051b] 2026-05-24 upload done from linux machine
 4 files changed, 129 insertions(+)
To https://github.com/iburn78/trader
   805afad..a7a051b  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   a7a051b..0e58b81  main       -> origin/main
업데이트 중 a7a051b..0e58b81
Fast-forward
 analysis/03_llm.py | 74 ++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 74 insertions(+)
 create mode 100644 analysis/03_llm.py
/home/andy/projects/trader/autorun.sh: 줄 15: 23459 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  1,611,964.00 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main 5e23f0c] 2026-05-25 upload done from linux machine
 2 files changed, 127 insertions(+)
To https://github.com/iburn78/trader
   0e58b81..5e23f0c  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   5e23f0c..e9f3385  main       -> origin/main
업데이트 중 5e23f0c..e9f3385
Fast-forward
 analysis/03_llm.py                     |  74 ------------
 analysis/03_pydantic.py                | 214 +++++++++++++++++++++++++++++++++
 data_collection/data/price_DB.feather  | Bin 20307602 -> 20307634 bytes
 data_collection/data/volume_DB.feather | Bin 28698354 -> 28698386 bytes
 tools/as_tools.py                      |  62 +++++++++-
 5 files changed, 275 insertions(+), 75 deletions(-)
 delete mode 100644 analysis/03_llm.py
 create mode 100644 analysis/03_pydantic.py
/home/andy/projects/trader/autorun.sh: 줄 15: 24845 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  1,611,964.00 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main 4af8680] 2026-05-26 upload done from linux machine
 4 files changed, 132 insertions(+)
To https://github.com/iburn78/trader
   e9f3385..4af8680  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   4af8680..7517e23  main       -> origin/main
업데이트 중 4af8680..7517e23
Fast-forward
 analysis/03_pydantic.py                | 211 +++++++++++----------------------
 data_collection/data/price_DB.feather  | Bin 20307602 -> 20318826 bytes
 data_collection/data/volume_DB.feather | Bin 28698354 -> 28710682 bytes
 3 files changed, 71 insertions(+), 140 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 26812 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,923 bytes  received 56 bytes  1,611,958.00 bytes/sec
total size is 1,129,179,809  speedup is 1,401.00
[main 8d6fca2] 2026-05-27 upload done from linux machine
 5 files changed, 129 insertions(+)
 rewrite data_collection/data/df_krx.feather (83%)
To https://github.com/iburn78/trader
   7517e23..8d6fca2  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   8d6fca2..13aa912  main       -> origin/main
업데이트 중 8d6fca2..13aa912
Fast-forward
 data_collection/data/price_DB.feather  | Bin 20318794 -> 20329722 bytes
 data_collection/data/volume_DB.feather | Bin 28710650 -> 28723274 bytes
 2 files changed, 0 insertions(+), 0 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 28328 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
Traceback (most recent call last):
  File "/home/andy/projects/trader/data_collection/02_VisualizeHealth.py", line 13, in <module>
    raise FileNotFoundError('***** plot_gen_control.npy does not exist. *****')
FileNotFoundError: ***** plot_gen_control.npy does not exist. *****
sending incremental file list
df_krx.db
update_info.txt

sent 805,926 bytes  received 56 bytes  1,611,964.00 bytes/sec
total size is 1,129,179,809  speedup is 1,400.00
[main de899da] 2026-05-28 upload done from linux machine
 5 files changed, 131 insertions(+)
 rewrite data_collection/data/df_krx.feather (83%)
To https://github.com/iburn78/trader
   13aa912..de899da  main -> main
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   de899da..0bb50de  main       -> origin/main
업데이트 중 de899da..0bb50de
Fast-forward
 data_collection/data/price_DB.feather  | Bin 20329690 -> 20342266 bytes
 data_collection/data/volume_DB.feather | Bin 28723242 -> 28736450 bytes
 2 files changed, 0 insertions(+), 0 deletions(-)
https://github.com/iburn78/trader URL에서
 * branch            main       -> FETCH_HEAD
   0bb50de..6985ccf  main       -> origin/main
업데이트 중 0bb50de..6985ccf
Fast-forward
 data_collection/data/price_DB.feather  | Bin 20342266 -> 20352098 bytes
 data_collection/data/volume_DB.feather | Bin 28736450 -> 28749922 bytes
 2 files changed, 0 insertions(+), 0 deletions(-)
/home/andy/projects/trader/autorun.sh: 줄 15: 29706 죽었음               python 00_CompanyHealth.py
initiating - prices and volumes updates...
/home/andy/projects/trader/autorun.sh: 줄 15: 30978 죽었음               python 00_CompanyHealth.py
Traceback (most recent call last):
